,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Season
1275,Lineups,-202685-1629634-,J. Valanciunas - B. Clarke,1610612763,MEM,48,25,23,0.521,10.2,3.1,3.3,3.4,13.1,3.5,1.9,3.1,9.6,386,435,4617,1981,653,2060,1244,948,945,3232,2066,3712,3203,2020-21
1276,Lineups,-1626159-1630217-,J. Winslow - D. Bane,1610612763,MEM,24,11,13,0.458,10.2,3.5,2.3,3.0,11.3,4.1,1.5,2.8,9.3,1405,1382,3614,2642,1380,1744,2287,1341,1323,3726,1541,3477,3105,2020-21
1277,Lineups,-1628374-1628464-,L. Markkanen - D. Theis,1610612741,CHI,22,8,14,0.364,10.2,2.0,2.4,1.6,10.1,3.2,2.1,2.4,9.1,1532,1806,3738,3311,1480,3331,2173,2887,1601,2930,2411,3021,3029,2020-21
1278,Lineups,-1630167-1630193-,O. Toppin - I. Quickley,1610612752,NYK,53,31,22,0.585,10.2,3.0,2.4,1.7,9.3,2.3,3.1,1.6,8.4,260,229,4551,1570,584,2196,2155,2808,1826,2014,3620,1911,2791,2020-21
1279,Lineups,-202331-1628379-,P. George - L. Kennard,1610612746,LAC,36,27,9,0.75,10.2,3.1,2.3,2.3,8.4,4.2,2.4,2.4,10.3,813,370,2980,499,960,2043,2304,1988,2131,3757,2707,2980,3402,2020-21
1280,Lineups,-1629060-1629655-,R. Hachimura - D. Gafford,1610612764,WAS,17,12,5,0.706,10.2,3.7,2.9,3.8,13.7,3.3,3.0,1.6,10.0,1892,1268,2036,777,1773,1555,1653,807,858,3094,3466,1929,3298,2020-21
1281,Lineups,-201577-1629010-,R. Lopez - J. Robinson,1610612764,WAS,15,5,10,0.333,10.2,3.7,2.6,2.2,10.4,4.5,3.2,2.5,9.1,2091,2414,3150,3429,1899,1528,1910,2124,1549,3944,3694,3139,3016,2020-21
1282,Lineups,-201586-1628379-,S. Ibaka - L. Kennard,1610612746,LAC,29,19,10,0.655,10.2,2.9,2.6,1.6,9.0,3.0,2.6,2.8,10.8,1122,766,3150,1150,1179,2269,1934,2896,1947,2734,3009,3454,3560,2020-21
1283,Lineups,-1626169-1630201-,S. Johnson - M. Flynn,1610612761,TOR,33,16,17,0.485,10.2,3.7,3.1,2.6,8.9,3.1,3.0,3.1,9.1,935,960,4113,2444,1041,1528,1420,1624,1993,2873,3457,3735,3067,2020-21
1284,Lineups,-204456-1629103-,T. McConnell - K. Martin,1610612754,IND,24,14,10,0.583,10.2,4.3,3.7,5.0,11.6,3.3,3.9,2.5,10.3,1405,1113,3150,1575,1385,1095,995,407,1268,3093,4137,3133,3402,2020-21
1285,Lineups,-202692-1630167-,A. Burks - O. Toppin,1610612752,NYK,44,24,20,0.545,10.1,2.8,2.7,1.6,9.1,2.2,2.6,2.0,8.8,515,488,4400,1810,746,2352,1822,2851,1881,1892,3000,2362,2905,2020-21
1286,Lineups,-1627756-1629632-,D. Valentine - C. White,1610612741,CHI,56,23,33,0.411,10.1,3.6,2.7,2.5,9.0,4.0,2.0,2.4,9.6,184,538,4970,3003,543,1609,1807,1771,1959,3585,2148,3054,3203,2020-21
1287,Lineups,-202334-1627736-,E. Davis - M. Beasley,1610612750,MIN,17,4,13,0.235,10.1,3.1,2.8,1.6,8.7,2.9,2.1,2.7,8.9,1892,2667,3614,4092,1781,2037,1722,2891,2062,2659,2491,3390,2977,2020-21
1288,Lineups,-203476-1629634-,G. Dieng - B. Clarke,1610612763,MEM,14,6,8,0.429,10.1,4.2,3.3,2.0,9.1,4.8,3.0,2.8,9.8,2211,2171,2781,2856,1970,1175,1228,2236,1881,4057,3429,3398,3256,2020-21
1289,Lineups,-1628386-1629685-,J. Allen - D. Windler,1610612739,CLE,26,9,17,0.346,10.1,3.7,3.5,2.7,10.9,4.1,3.0,2.5,11.5,1274,1654,4113,3413,1303,1578,1133,1534,1427,3597,3450,3087,3724,2020-21
1290,Lineups,-203210-1629008-,J. Green - M. Porter Jr.,1610612743,DEN,43,28,15,0.651,10.1,3.9,2.8,2.6,8.7,2.9,2.8,2.4,9.0,560,329,3874,1160,776,1426,1751,1654,2071,2662,3284,3037,2984,2020-21
1291,Lineups,-1627823-1629669-,J. Hernangomez - J. Nowell,1610612750,MIN,23,7,16,0.304,10.1,2.8,2.6,1.3,9.7,2.8,3.0,2.6,10.3,1457,1980,4005,3734,1438,2409,1950,3306,1742,2564,3466,3219,3406,2020-21
1292,Lineups,-201950-1627854-,J. Holiday - B. Forbes,1610612749,MIL,57,40,17,0.702,10.1,3.2,2.9,2.4,9.8,3.0,3.4,2.0,8.5,160,54,4113,795,523,1980,1601,1822,1718,2709,3789,2361,2838,2020-21
1293,Lineups,-1628367-1629076-,J. Jackson - T. Cook,1610612765,DET,17,5,12,0.294,10.1,2.9,2.7,2.2,11.8,4.3,2.9,3.3,12.4,1892,2414,3486,3784,1780,2252,1792,2074,1230,3809,3323,3853,3923,2020-21
1294,Lineups,-1629162-1630183-,J. McLaughlin - J. McDaniels,1610612750,MIN,46,12,34,0.261,10.1,3.9,2.5,2.6,9.6,3.4,3.4,2.5,9.5,449,1268,4985,3940,698,1436,1998,1671,1750,3182,3822,3132,3166,2020-21
1295,Lineups,-203920-203932-,K. Birch - A. Gordon,1610612753,ORL,25,10,15,0.4,10.1,2.8,3.2,1.6,7.9,3.5,2.3,2.9,10.9,1343,1502,3874,3035,1347,2425,1292,2926,2377,3247,2666,3551,3584,2020-21
1296,Lineups,-2544-1629659-,L. James - T. Horton-Tucker,1610612747,LAL,38,25,13,0.658,10.1,3.8,2.9,3.4,11.8,4.0,2.6,2.7,8.4,722,435,3614,1139,895,1465,1669,979,1225,3578,3063,3341,2790,2020-21
1297,Lineups,-201188-202693-,M. Gasol - M. Morris,1610612747,LAL,24,14,10,0.583,10.1,3.8,1.9,2.9,8.9,3.9,2.2,3.1,10.0,1405,1113,3150,1575,1388,1508,2865,1379,2002,3547,2524,3746,3281,2020-21
1298,Lineups,-1628400-1630202-,S. Ojeleye - P. Pritchard,1610612738,BOS,43,23,20,0.535,10.1,3.5,3.6,2.3,8.3,3.4,2.8,2.0,9.1,560,538,4400,1898,770,1700,1060,1961,2168,3156,3228,2399,3027,2020-21
1299,Lineups,-1628470-1628969-,T. Craig - M. Bridges,1610612756,PHX,30,22,8,0.733,10.1,3.5,3.4,2.6,9.0,4.1,2.8,2.2,10.9,1069,595,2781,630,1157,1716,1171,1626,1956,3700,3220,2803,3584,2020-21
1300,Lineups,-1626145-1629001-,T. Jones - D. Melton,1610612763,MEM,45,24,21,0.533,10.1,3.3,2.9,3.6,10.8,3.5,2.7,2.9,10.2,482,488,4478,1901,729,1871,1657,858,1465,3224,3174,3574,3380,2020-21
1301,Lineups,-203463-1630231-,B. McLemore - K. Martin Jr.,1610612745,HOU,14,5,9,0.357,10.0,3.3,3.6,2.5,9.6,4.1,2.7,2.5,9.8,2211,2414,2980,3361,1988,1849,1020,1722,1771,3597,3097,3091,3256,2020-21
1302,Lineups,-1629012-1630205-,C. Sexton - L. Stevens,1610612739,CLE,23,7,16,0.304,10.0,3.2,3.1,2.6,10.8,3.1,2.4,2.4,8.2,1457,1980,4005,3734,1455,1989,1413,1623,1444,2861,2793,3011,2737,2020-21
1303,Lineups,-1627761-1628384-,D. Bembry - O. Anunoby,1610612761,TOR,17,9,8,0.529,10.0,4.8,2.6,3.2,10.5,3.2,3.2,2.7,8.1,1892,1654,2781,1928,1799,894,1985,1144,1530,2919,3638,3390,2644,2020-21
1304,Lineups,-202334-1630162-,E. Davis - A. Edwards,1610612750,MIN,20,2,18,0.1,10.0,3.4,3.1,2.0,8.2,3.5,2.5,3.1,9.2,1673,3361,4220,4445,1620,1755,1409,2442,2205,3226,2893,3725,3082,2020-21
1305,Lineups,-1628402-1629076-,F. Jackson - T. Cook,1610612765,DET,22,8,14,0.364,10.0,3.3,2.7,2.6,11.5,4.1,3.3,2.3,11.4,1532,1806,3738,3311,1502,1905,1880,1691,1281,3597,3715,2965,3702,2020-21
1306,Lineups,-203476-1629723-,G. Dieng - J. Konchar,1610612763,MEM,17,8,9,0.471,10.0,4.8,4.1,2.7,8.6,3.5,2.0,4.5,9.5,1892,1806,2980,2539,1801,873,739,1513,2098,3242,2162,4414,3183,2020-21
1307,Lineups,-201609-1629644-,G. Dragic - K. Okpala,1610612748,MIA,17,10,7,0.588,10.0,2.0,3.5,0.8,8.7,2.9,2.4,2.6,10.4,1892,1502,2536,1548,1795,3336,1105,4004,2062,2604,2756,3224,3424,2020-21
1308,Lineups,-1628977-1629647-,H. Diallo - D. Bazley,1610612760,OKC,32,13,19,0.406,10.0,2.9,2.2,2.1,10.1,3.7,2.8,2.1,10.1,986,1183,4317,3027,1106,2235,2417,2228,1669,3390,3204,2639,3307,2020-21
1309,Lineups,-1629006-1629669-,J. Okogie - J. Nowell,1610612750,MIN,23,5,18,0.217,10.0,4.0,2.2,2.2,10.3,3.4,3.1,2.6,10.1,1457,2414,4220,4156,1439,1337,2431,2077,1573,3155,3616,3219,3307,2020-21
1310,Lineups,-1626172-1629673-,K. Looney - J. Poole,1610612744,GSW,38,23,15,0.605,10.0,3.5,2.7,2.6,8.6,3.3,2.7,2.2,9.8,722,538,3874,1400,910,1726,1791,1710,2075,3066,3117,2829,3248,2020-21
1311,Lineups,-1629638-1630184-,N. Alexander-Walker - K. Lewis Jr.,1610612740,NOP,32,12,20,0.375,10.0,4.4,3.4,2.7,10.8,3.3,1.8,1.9,8.0,986,1268,4400,3233,1100,1044,1210,1538,1447,3008,1954,2256,2640,2020-21
1312,Lineups,-1629675-1630162-,N. Reid - A. Edwards,1610612750,MIN,70,22,48,0.314,10.0,3.6,3.0,2.1,11.3,3.2,2.9,3.5,10.7,3,595,5026,3684,373,1609,1424,2230,1332,2968,3351,3997,3534,2020-21
1313,Lineups,-201976-202694-,P. Beverley - M. Morris Sr.,1610612746,LAC,25,18,7,0.72,10.0,3.1,2.4,1.6,7.5,3.4,1.9,2.6,10.3,1343,830,2536,699,1358,2023,2121,2857,2519,3160,2077,3217,3400,2020-21
1314,Lineups,-1628411-1630184-,W. Iwundu - K. Lewis Jr.,1610612740,NOP,14,5,9,0.357,10.0,4.2,2.9,3.6,12.4,4.7,3.9,3.5,10.4,2211,2414,2980,3361,1980,1175,1616,861,1076,4032,4132,4018,3436,2020-21
1315,Lineups,-2738-1629216-,A. Iguodala - G. Vincent,1610612748,MIA,32,18,14,0.563,9.9,3.5,2.4,2.1,7.7,3.9,2.8,1.7,7.3,986,830,3738,1702,1115,1752,2198,2203,2442,3506,3232,2060,2376,2020-21
1316,Lineups,-203458-1629726-,A. Len - G. Mathews,1610612764,WAS,29,9,20,0.31,9.9,3.0,2.0,1.5,9.9,4.4,2.7,2.7,10.8,1122,1654,4400,3697,1211,2063,2789,2971,1704,3897,3115,3318,3539,2020-21
1317,Lineups,-2546-1628385-,C. Anthony - H. Giles III,1610612757,POR,19,12,7,0.632,9.9,2.8,2.4,1.9,4.9,3.5,3.0,2.2,9.3,1748,1268,2536,1265,1684,2359,2169,2490,3582,3212,3466,2829,3103,2020-21
1318,Lineups,-1629002-1629056-,C. Metu - T. Davis,1610612758,SAC,23,8,15,0.348,9.9,3.7,1.9,2.7,10.0,3.3,2.9,2.6,11.1,1457,1806,3874,3406,1464,1583,2877,1532,1675,3062,3376,3301,3623,2020-21
1319,Lineups,-1629012-1629685-,C. Sexton - D. Windler,1610612739,CLE,28,9,19,0.321,9.9,3.0,2.8,2.2,10.9,4.2,2.9,2.8,10.4,1168,1654,4317,3665,1239,2210,1727,2032,1441,3742,3361,3470,3436,2020-21
1320,Lineups,-1628407-1628964-,D. Bacon - M. Bamba,1610612753,ORL,40,9,31,0.225,9.9,2.7,3.5,2.3,9.5,2.5,2.7,3.6,10.3,653,1654,4926,4119,863,2510,1063,1964,1780,2179,3076,4078,3394,2020-21
1321,Lineups,-1627761-1630201-,D. Bembry - M. Flynn,1610612761,TOR,26,15,11,0.577,9.9,3.4,3.0,2.6,10.4,3.4,2.3,2.1,8.1,1274,1034,3323,1609,1327,1834,1573,1657,1557,3177,2656,2624,2644,2020-21
1322,Lineups,-203926-1628988-,D. McDermott - A. Holiday,1610612754,IND,54,23,31,0.426,9.9,4.2,2.7,3.5,12.5,3.5,3.7,2.8,10.7,230,538,4926,2909,596,1204,1829,916,1061,3202,4021,3480,3513,2020-21
1323,Lineups,-1629001-1630214-,D. Melton - X. Tillman,1610612763,MEM,40,22,18,0.55,9.9,4.2,3.4,3.9,11.6,2.5,2.6,2.3,9.4,653,595,4220,1789,856,1173,1206,763,1272,2211,3046,2924,3141,2020-21
1324,Lineups,-200755-1629637-,J. Redick - J. Hayes,1610612740,NOP,21,8,13,0.381,9.9,2.9,3.0,3.0,10.3,3.7,2.3,2.7,9.6,1602,1806,3614,3216,1559,2270,1548,1218,1565,3393,2669,3315,3189,2020-21
1325,Lineups,-203145-1629672-,K. Bazemore - E. Paschall,1610612744,GSW,27,13,14,0.481,9.9,3.9,2.2,2.7,8.8,3.6,2.5,2.3,8.8,1217,1183,3738,2469,1283,1396,2464,1520,2029,3320,2890,2905,2912,2020-21
1326,Lineups,-202689-1629684-,K. Walker - G. Williams,1610612738,BOS,33,14,19,0.424,9.9,3.8,2.5,2.4,8.8,3.1,3.2,1.9,8.2,935,1113,4317,2912,1083,1449,2046,1835,2009,2857,3685,2331,2745,2020-21
1327,Lineups,-101150-201587-,L. Williams - N. Batum,1610612746,LAC,37,22,15,0.595,9.9,4.0,1.9,2.8,9.1,2.7,2.4,2.4,10.0,762,595,3874,1520,951,1354,2816,1494,1878,2470,2705,2973,3300,2020-21
1328,Lineups,-1628420-1630267-,M. Morris - F. Campazzo,1610612743,DEN,38,25,13,0.658,9.9,3.9,2.6,1.8,8.1,3.4,2.3,2.0,9.4,722,435,3614,1139,920,1383,1969,2624,2217,3185,2681,2404,3132,2020-21
1329,Lineups,-1629021-1629726-,M. Wagner - G. Mathews,1610612764,WAS,23,10,13,0.435,9.9,4.6,2.3,2.5,10.1,3.3,4.0,2.5,10.8,1457,1502,3614,2832,1467,971,2319,1797,1601,3104,4180,3107,3563,2020-21
1330,Lineups,-1628983-1630197-,S. Gilgeous-Alexander - A. Pokusevski,1610612760,OKC,20,9,11,0.45,9.9,2.6,1.8,1.5,8.9,4.5,3.1,2.0,10.6,1673,1654,3323,2703,1632,2584,3004,3110,1971,3904,3622,2383,3502,2020-21
1331,Lineups,-1626169-1627832-,S. Johnson - F. VanVleet,1610612761,TOR,39,17,22,0.436,9.9,4.2,2.3,2.8,8.6,3.6,2.6,2.1,8.9,693,901,4551,2831,886,1189,2322,1486,2101,3330,3040,2691,2975,2020-21
1332,Lineups,-201152-1627756-,T. Young - D. Valentine,1610612741,CHI,53,21,32,0.396,9.9,4.0,2.4,2.5,10.5,3.1,1.9,1.8,9.7,260,659,4952,3147,609,1363,2155,1798,1523,2851,2082,2123,3214,2020-21
1333,Lineups,-203115-1628408-,W. Barton - P. Dozier,1610612743,DEN,37,26,11,0.703,9.9,3.6,3.3,2.2,10.2,2.7,1.8,2.2,8.3,762,403,3323,792,950,1616,1221,2062,1595,2374,1892,2751,2759,2020-21
1334,Lineups,-202329-1628407-,A. Aminu - D. Bacon,1610612753,ORL,16,5,11,0.313,9.8,1.8,2.3,2.3,8.2,3.0,1.9,3.2,9.4,1998,2414,3323,3687,1868,3486,2262,1927,2200,2734,2066,3817,3127,2020-21
1335,Lineups,-203458-1630166-,A. Len - D. Avdija,1610612764,WAS,35,17,18,0.486,9.8,3.7,2.1,1.9,10.2,4.1,2.6,2.8,10.0,859,901,4220,2441,1018,1524,2533,2469,1584,3696,3046,3482,3279,2020-21
1336,Lineups,-203085-203901-,A. Rivers - E. Payton,1610612752,NYK,15,7,8,0.467,9.8,3.1,3.1,1.8,10.1,4.4,1.7,2.0,8.9,2091,1980,2781,2571,1933,2034,1397,2597,1601,3854,1780,2363,2960,2020-21
1337,Lineups,-1628389-1629622-,B. Adebayo - M. Strus,1610612748,MIA,24,8,16,0.333,9.8,4.1,1.8,2.4,8.9,4.8,2.2,1.7,8.7,1405,1806,4005,3429,1416,1252,2963,1884,2002,4056,2524,2000,2889,2020-21
1338,Lineups,-202687-1629667-,B. Biyombo - J. McDaniels,1610612766,CHA,34,11,23,0.324,9.8,3.0,2.8,1.8,10.5,3.5,3.0,3.5,9.5,892,1382,4617,3663,1060,2228,1755,2583,1521,3242,3415,4018,3183,2020-21
1339,Lineups,-1627732-1629003-,B. Simmons - S. Milton,1610612755,PHI,50,38,12,0.76,9.8,4.4,2.6,3.0,10.0,4.3,2.0,3.6,9.8,329,84,3486,491,655,1089,1940,1340,1681,3821,2161,4065,3245,2020-21
1340,Lineups,-1628449-1628778-,C. Boucher - P. Watson,1610612761,TOR,20,7,13,0.35,9.8,3.6,2.5,2.2,8.7,2.3,3.3,2.3,8.9,1673,1980,3614,3394,1643,1588,2083,2102,2059,2024,3721,2870,2960,2020-21
1341,Lineups,-1628997-1630163-,C. Martin - L. Ball,1610612766,CHA,32,14,18,0.438,9.8,3.8,2.3,3.0,9.6,3.7,3.4,3.4,9.1,986,1113,4220,2811,1131,1475,2298,1307,1752,3369,3819,3953,3020,2020-21
1342,Lineups,-1629130-1629644-,D. Robinson - K. Okpala,1610612748,MIA,26,15,11,0.577,9.8,3.3,2.2,1.9,9.6,3.1,2.1,2.1,9.1,1274,1034,3323,1609,1338,1902,2461,2459,1766,2859,2408,2704,3029,2020-21
1343,Lineups,-202683-1629014-,E. Kanter - A. Simons,1610612757,POR,57,34,23,0.596,9.8,2.2,3.6,2.1,8.2,2.2,3.3,2.5,9.8,160,155,4617,1516,552,2961,1017,2152,2204,1888,3717,3112,3259,2020-21
1344,Lineups,-1626163-1628969-,F. Kaminsky - M. Bridges,1610612756,PHX,40,27,13,0.675,9.8,3.2,2.9,2.9,10.8,2.9,2.8,3.1,10.3,653,370,3614,918,875,1975,1627,1423,1443,2673,3212,3759,3413,2020-21
1345,Lineups,-203507-1626171-,G. Antetokounmpo - B. Portis,1610612749,MIL,56,38,18,0.679,9.8,3.3,3.0,3.1,9.6,2.9,2.4,2.0,9.2,184,84,4220,901,575,1841,1554,1178,1771,2671,2779,2612,3075,2020-21
1346,Lineups,-1629684-1630202-,G. Williams - P. Pritchard,1610612738,BOS,55,26,29,0.473,9.8,3.6,2.8,2.0,9.0,3.0,2.4,2.3,8.7,207,403,4871,2532,583,1646,1764,2234,1942,2732,2797,2863,2875,2020-21
1347,Lineups,-1628975-1629661-,J. Carter - C. Johnson,1610612756,PHX,38,25,13,0.658,9.8,3.3,2.1,2.0,7.0,2.3,1.5,1.9,9.1,722,435,3614,1139,935,1918,2570,2425,2679,2022,1532,2354,3029,2020-21
1348,Lineups,-203925-1629651-,J. Harris - N. Claxton,1610612751,BKN,27,20,7,0.741,9.8,2.6,3.5,3.2,9.5,2.6,2.1,2.3,9.2,1217,713,2536,613,1296,2545,1100,1088,1779,2346,2437,2842,3068,2020-21
1349,Lineups,-1627823-1629162-,J. Hernangomez - J. McLaughlin,1610612750,MIN,32,12,20,0.375,9.8,3.5,2.8,2.4,10.1,3.0,2.7,2.2,9.7,986,1268,4400,3233,1128,1713,1727,1848,1601,2734,3076,2789,3217,2020-21
1350,Lineups,-1626143-1628402-,J. Okafor - F. Jackson,1610612765,DET,15,5,10,0.333,9.8,3.6,1.1,2.0,9.9,4.4,4.3,3.4,11.9,2091,2414,3150,3429,1928,1588,3790,2236,1700,3854,4316,3915,3804,2020-21
1351,Lineups,-201142-1627789-,K. Durant - T. Luwawu-Cabarrot,1610612751,BKN,21,14,7,0.667,9.8,3.5,1.5,3.7,9.9,2.4,2.9,1.9,10.2,1602,1113,2536,927,1583,1737,3401,812,1687,2109,3408,2328,3386,2020-21
1352,Lineups,-200768-1627761-,K. Lowry - D. Bembry,1610612761,TOR,27,9,18,0.333,9.8,3.9,2.4,2.3,9.8,3.2,3.2,2.5,9.5,1217,1654,4220,3429,1291,1424,2205,2027,1709,2911,3629,3116,3146,2020-21
1353,Lineups,-200768-1629056-,K. Lowry - T. Davis,1610612761,TOR,24,7,17,0.292,9.8,3.7,2.4,2.2,8.2,4.0,3.2,3.6,8.3,1405,1980,4113,3800,1414,1528,2112,2037,2208,3575,3645,4060,2760,2020-21
1354,Lineups,-1626157-1629669-,K. Towns - J. Nowell,1610612750,MIN,27,7,20,0.259,9.8,3.8,2.6,2.8,9.9,2.4,3.4,3.1,8.6,1217,1980,4400,3944,1293,1457,1992,1489,1690,2144,3789,3719,2846,2020-21
1355,Lineups,-202689-1628400-,K. Walker - S. Ojeleye,1610612738,BOS,30,16,14,0.533,9.8,3.8,2.3,2.2,8.5,3.1,3.0,2.3,8.8,1069,960,3738,1901,1185,1495,2313,2079,2112,2903,3431,2856,2912,2020-21
1356,Lineups,-1629650-1629660-,M. Brown - T. Jerome,1610612760,OKC,26,4,22,0.154,9.8,3.1,3.1,1.3,10.1,3.8,3.0,1.8,11.0,1274,2667,4551,4350,1337,2051,1391,3300,1601,3454,3450,2112,3596,2020-21
1357,Lineups,-202335-1629611-,P. Patterson - T. Mann,1610612746,LAC,33,23,10,0.697,9.8,2.9,2.9,2.2,8.0,2.9,2.5,2.8,9.9,935,538,3150,828,1098,2285,1578,2068,2340,2657,2971,3451,3275,2020-21
1358,Lineups,-202704-1628379-,R. Jackson - L. Kennard,1610612746,LAC,46,29,17,0.63,9.8,2.7,2.4,1.9,8.5,3.0,2.6,2.6,10.4,449,286,4113,1276,738,2468,2167,2579,2129,2716,2999,3240,3444,2020-21
1359,Lineups,-200765-203524-,R. Rondo - S. Hill,1610612737,ATL,27,16,11,0.593,9.8,3.5,2.5,1.9,7.7,3.6,2.8,1.9,8.4,1217,960,3323,1535,1297,1751,2049,2492,2418,3296,3271,2299,2803,2020-21
1360,Lineups,-1626169-1626181-,S. Johnson - N. Powell,1610612761,TOR,34,14,20,0.412,9.8,3.5,2.4,3.2,8.5,4.2,2.6,3.2,9.8,892,1113,4400,2984,1058,1711,2116,1144,2128,3765,3036,3770,3254,2020-21
1361,Lineups,-1629639-1630173-,T. Herro - P. Achiuwa,1610612748,MIA,45,23,22,0.511,9.8,3.4,2.3,2.6,8.9,3.5,3.4,2.5,8.3,482,538,4551,2021,751,1833,2365,1680,2001,3224,3777,3211,2780,2020-21
1362,Lineups,-1629660-1630197-,T. Jerome - A. Pokusevski,1610612760,OKC,21,5,16,0.238,9.8,2.1,2.8,2.6,10.7,4.6,2.8,2.1,12.3,1602,2414,4005,4084,1580,3062,1724,1663,1476,3980,3309,2681,3895,2020-21
1363,Lineups,-1626161-1626196-,W. Cauley-Stein - J. Richardson,1610612742,DAL,37,22,15,0.595,9.8,3.0,3.1,3.0,9.1,2.8,2.8,2.2,9.0,762,595,3874,1520,964,2192,1387,1306,1878,2597,3215,2751,3010,2020-21
1364,Lineups,-1629627-1629637-,Z. Williamson - J. Hayes,1610612740,NOP,47,21,26,0.447,9.8,3.0,3.6,2.7,12.7,3.1,2.6,2.6,8.5,421,659,4766,2730,706,2063,1049,1521,1027,2896,2981,3265,2842,2020-21
1365,Lineups,-2738-1629622-,A. Iguodala - M. Strus,1610612748,MIA,24,10,14,0.417,9.7,3.8,2.0,2.0,8.0,4.6,2.2,1.4,7.1,1405,1502,3738,2948,1431,1475,2571,2236,2332,3986,2586,1647,2287,2020-21
1366,Lineups,-1628971-1629013-,B. Brown - L. Shamet,1610612751,BKN,48,32,16,0.667,9.7,3.2,2.4,2.5,9.5,3.1,3.7,1.9,9.7,386,205,4005,927,704,1933,2140,1722,1777,2893,4020,2288,3213,2020-21
1367,Lineups,-1629632-1629655-,C. White - D. Gafford,1610612741,CHI,27,11,16,0.407,9.7,3.2,2.9,2.6,8.9,4.5,2.8,2.4,10.7,1217,1382,4005,3018,1305,1940,1670,1644,2005,3915,3271,3033,3533,2020-21
1368,Lineups,-2730-203118-,D. Howard - M. Scott,1610612755,PHI,38,28,10,0.737,9.7,2.5,2.9,2.0,9.3,4.1,2.3,3.1,10.0,722,329,3150,624,944,2721,1591,2425,1840,3708,2618,3745,3301,2020-21
1369,Lineups,-203939-1627827-,D. Powell - D. Finney-Smith,1610612742,DAL,49,29,20,0.592,9.7,3.7,2.4,2.3,8.7,3.6,2.9,2.4,9.1,362,286,4400,1539,683,1565,2192,1950,2058,3305,3404,2978,3028,2020-21
1370,Lineups,-202397-1628990-,I. Smith - C. Hutchison,1610612764,WAS,15,8,7,0.533,9.7,2.8,3.4,2.5,11.6,3.7,2.6,1.7,11.3,2091,1806,2536,1901,1943,2329,1146,1782,1260,3393,3046,2000,3682,2020-21
1371,Lineups,-1630191-1630240-,I. Stewart - S. Lee,1610612765,DET,39,11,28,0.282,9.7,3.4,2.6,2.7,10.2,3.0,2.6,2.4,8.9,693,1382,4842,3869,921,1772,1900,1534,1596,2728,3015,3047,2975,2020-21
1372,Lineups,-203924-1629004-,J. Grant - S. Mykhailiuk,1610612765,DET,30,7,23,0.233,9.7,3.7,2.8,2.5,8.8,3.2,2.5,2.1,10.1,1069,1980,4617,4098,1207,1510,1680,1722,2006,2950,2879,2686,3306,2020-21
1373,Lineups,-1628367-1629635-,J. Jackson - S. Doumbouya,1610612765,DET,42,11,31,0.262,9.7,3.7,2.8,2.9,9.7,4.5,3.0,2.3,10.7,594,1382,4926,3937,830,1577,1753,1412,1725,3946,3466,2909,3527,2020-21
1374,Lineups,-203960-204456-,J. Sampson - T. McConnell,1610612754,IND,21,11,10,0.524,9.7,4.2,3.2,4.3,13.0,3.1,3.6,2.6,8.6,1602,1382,3150,1959,1593,1175,1310,582,958,2866,3967,3222,2855,2020-21
1375,Lineups,-203937-1629634-,K. Anderson - B. Clarke,1610612763,MEM,41,23,18,0.561,9.7,3.6,2.1,3.0,11.3,2.9,2.8,2.3,8.7,621,538,4220,1716,858,1622,2520,1321,1322,2606,3218,2943,2892,2020-21
1376,Lineups,-203920-1627761-,K. Birch - D. Bembry,1610612761,TOR,15,4,11,0.267,9.7,3.9,2.7,2.2,10.7,3.3,2.4,2.4,8.9,2091,2667,3323,3909,1950,1384,1829,2124,1488,3068,2797,3057,2960,2020-21
1377,Lineups,-1630184-1630230-,K. Lewis Jr. - N. Marshall,1610612740,NOP,28,13,15,0.464,9.7,3.4,3.4,2.4,12.1,4.3,1.9,2.8,10.0,1168,1183,3874,2599,1266,1825,1178,1868,1167,3803,2094,3470,3293,2020-21
1378,Lineups,-200768-1626169-,K. Lowry - S. Johnson,1610612761,TOR,35,11,24,0.314,9.7,4.1,2.1,2.9,8.2,4.0,2.9,2.7,9.4,859,1382,4671,3684,1034,1246,2560,1390,2203,3574,3391,3377,3130,2020-21
1379,Lineups,-1626162-1627814-,K. Oubre Jr. - D. Lee,1610612744,GSW,47,23,24,0.489,9.7,3.6,2.0,1.8,8.1,2.6,2.9,1.9,10.0,421,538,4671,2427,721,1608,2791,2626,2217,2291,3327,2230,3280,2020-21
